id,Lon,Lat,SettlementName,ShortName,MunicipalDistrict,Adm_1,Adm_2,Year,Population
754,66.565046,56.407332,поселок Мичуринский,п. Мичуринский,Заводоуковский район,0,0,1990,460
262,66.432643,56.521497,село Гилево,с. Гилево,Заводоуковский район,1,0,1990,572
319,66.748814,56.353999,деревня Дронова,д. Дронова,Заводоуковский район,0,0,1990,417
954,66.774165,56.409623,село Першино,с. Першино,Заводоуковский район,1,0,1990,559
1307,66.608479,56.318581,поселок Центральный,п. Центральный,Заводоуковский район,0,0,1990,422
1058,66.662908,56.508838,поселок Речной,п. Речной,Заводоуковский район,0,0,1990,296
631,66.457697,56.28364,поселок Лесной,п. Лесной,Заводоуковский район,0,0,1990,304
1099,66.882708,56.390649,село Сединкино,с. Сединкино,Заводоуковский район,0,0,1990,280
790,66.134699,56.468985000000004,деревня Нижнеингал,д. Нижнеингал,Заводоуковский район,0,0,1990,242
1194,66.377918,56.480475,село Сунгурово,с. Сунгурово,Заводоуковский район,0,0,1990,261
1101,66.704922,56.516452,село Семеново,с. Семеново,Заводоуковский район,0,0,1990,151
1273,66.67248,56.4772,поселок Урожайный,п. Урожайный,Заводоуковский район,0,0,1990,276
1173,66.35426,56.49979,деревня Старолыбаева,д. Старолыбаева,Заводоуковский район,0,0,1990,220
456,66.835771,56.67041,деревня Каменка,д. Каменка,Заводоуковский район,0,0,1990,139
1403,66.662369,56.440747,село Яковлево,с. Яковлево,Заводоуковский район,0,0,1990,213
559,66.699784,56.329657,деревня Красная,д. Красная,Заводоуковский район,0,0,1990,159
713,66.794278,56.523205,село Марково,с. Марково,Заводоуковский район,0,0,1990,218
885,66.526167,56.434362,поселок Озерки,п. Озерки,Заводоуковский район,0,0,1990,292
1370,66.193853,56.448931,село Шиликуль,с. Шиликуль,Заводоуковский район,0,0,1990,146
1008,66.402846,56.535606,деревня Пономарева,д. Пономарева,Заводоуковский район,0,0,1990,212
1182,66.740226,56.463461,поселок Степной,п. Степной,Заводоуковский район,0,0,1990,127
526,66.851842,56.245395,село Комиссарово,с. Комиссарово,Заводоуковский район,0,0,1990,67
991,66.98386,56.69871,деревня Покровка,д. Покровка,Заводоуковский район,0,0,1990,102
552,67.002022,56.552137,деревня Кошелева,д. Кошелева,Заводоуковский район,0,0,1990,104
523,66.33434,56.457811,деревня Комарова,д. Комарова,Заводоуковский район,0,0,1990,105
1247,66.741574,56.633273,поселок Тумашовский,п. Тумашовский,Заводоуковский район,0,0,1990,83
979,66.660375,56.428205,деревня Плюхина,д. Плюхина,Заводоуковский район,0,0,1990,65
898,67.085943,56.47955,поселок Ольховка,п. Ольховка,Заводоуковский район,0,0,1990,60
1304,66.741232,56.408543,село Хорзово,с. Хорзово,Заводоуковский район,0,0,1990,3
390,66.781576,56.464117,поселок Зерновой,п. Зерновой,Заводоуковский район,0,0,1990,93
470,66.264775,56.476448,деревня Карасье,д. Карасье,Заводоуковский район,0,0,1990,3
575,66.423319,56.568769,поселок Криволукский,п. Криволукский,Заводоуковский район,0,0,1990,21
446,NA,NA,поселок Казарма 125 км,п. Казарма 125 км,Заводоуковский район,0,0,1990,NA
1291,66.758031,56.649147,поселок Участок 24 км,п. Участок 24 км,Заводоуковский район,0,0,1990,NA
1178,NA,NA,поселок Стекольный,п. Стекольный,Заводоуковский район,0,0,1990,NA
1268,66.705309,56.494396,поселок Уково,п. Уково,Заводоуковский район,0,0,1990,42
232,NA,NA,деревня Возрождение,д. Возрождение,Заводоуковский район,0,0,1990,NA
1238,66.39272,57.82038,деревня Тропинская,д. Тропинская,Заводоуковский район,0,0,1990,5
501,65.738461,56.717594,поселок Кировский,п. Кировский,Исетский район,0,0,1990,991
1376,65.311707,56.444304,поселок Школьный,п. Школьный,Исетский район,0,0,1990,167
710,65.396508,56.562892,поселок Марино,п. Марино,Исетский район,0,0,1990,43
427,65.323673,56.484685,село Исетское,с. Исетское,Исетский район,1,1,1990,6945
1378,65.385899,56.650636,село Шорохово,с. Шорохово,Исетский район,1,0,1990,2245
528,65.536511,56.56683,поселок Коммунар,п. Коммунар,Исетский район,1,0,1990,1702
1144,65.379737,56.440294,село Солобоево,с. Солобоево,Исетский район,1,0,1990,1106
1129,65.840995,56.532087,село Слобода-Бешкиль,с. Слобода-Бешкиль,Исетский район,1,0,1990,1445
1043,65.734329,56.537289,село Рассвет,с. Рассвет,Исетский район,1,0,1990,1120
1045,65.252661,56.433919,село Рафайлово,с. Рафайлово,Исетский район,1,0,1990,1088
41,65.661394,56.523811,село Архангельское,с. Архангельское,Исетский район,0,0,1990,731
742,65.636835,56.426592,село Минино,с. Минино,Исетский район,1,0,1990,796
202,65.523818,56.519789,село Верхнебешкиль,с. Верхнебешкиль,Исетский район,1,0,1990,685
562,65.174032,56.598379,село Красново,с. Красново,Исетский район,1,0,1990,612
1163,65.425084,56.338794,село Станичное,с. Станичное,Исетский район,0,0,1990,445
111,65.095591,56.534698,село Бобылево,с. Бобылево,Исетский район,1,0,1990,601
66,65.227805,56.473769,село Бархатово,с. Бархатово,Исетский район,1,0,1990,525
